dlga_oim_zagloba_finded_3:close_window|The Swedes you say? If my feet were grown into the ground like roots, only then would I not go -- and even so I'd tear them from the earth. I have a mighty craving for Swedish meat! How I dream of tasting it once more, as a wolf thirsts for lamb! Oh, what scoundrels they are! Fleas must've got into their little stockings and bit their legs, so they won't sit still at home like they should. Instead they like to wander onto foreign lands, where they've got no business...
dlga_oim_zagloba_help_answer:close_window|You haven't enough glory and you've not smelled enough gunpowder. The trust of the king wouldn't hurt, either. Ah, and one more thing -- the support of the gentry. If some gentry man gives you an errand, take it. But be aware, shall you fail, no laurels will fall to you.
dlga_oim_zagloba_auto_help:oim_zagloba_help_answer|I want to give you a piece of advice.
dlga_oim_lord_sp_task:oim_letter_to_king_potop_start|I have an important assignment for you, {sir/madam}. My soldiers have recently intercepted a message from the Tsar of Moscow to the king of Sweden. It laid out all the Muscovite plans. We have learned from it that the Swedes shall attack our towns and strongholds any day now. We must warn our king at once.
dlga_oim_letter_to_king_potop_start:close_window|I fear not. Give me the message.
dlga_oim_letter_to_king_potop_start:close_window.1|I'm afraid that this task is beyond me.
dlga_lord_king_delivered_letter_oim:lord_king_delivered_letter_oim_1|{Sire/Madam}, I have brought you a message that was intercepted from the Muscovites. It say the Swedes are about to invade Poland.
dlga_lord_king_delivered_letter_oim_1:lord_king_delivered_letter_oim_2|Would that you had come earlier with that letter. -- The Swedes already ravage our lands, and men of the gentry along with the magnates are shifting their loyalty, one after another swearing to Karl.
dlga_lord_king_delivered_letter_oim_2:lord_king_delivered_letter_oim_3|How could the Swedes take over your lands so easily?
dlga_lord_king_delivered_letter_oim_3:lord_king_delivered_letter_oim_4|After long years of peace, the gentry of the once great Poland have forgotten the ways of war. King Karl promised them great liberties and benefits, and so they easily came under his hand. But the Russian and Lithuanian magnates, on the other hand, wish to separate from the Polish Commonwealth and form kingdoms of their own.
dlga_lord_king_delivered_letter_oim_4:lord_king_delivered_letter_oim_5|So, many have shifted their loyalties, and are now with the Swedes?
dlga_lord_king_delivered_letter_oim_5:oim_lord_sp_task|Many have, but the gentry still wavers, and we still have a few loyal regiments.
dlga_oim_lord_sp_task:oim_potop_zahvat_shved_sold|You wish to serve the Polish Commonwealth? I would ask you then to capture a Swede commander and deliver him to this place. Then we shall... inquire as to the Swedish perspective on the course of the war.
dlga_oim_potop_zahvat_shved_sold:oim_potop_zahvat_shved_sold_1|Forgive me, Sire, but I am not yet ready to cross swords with Swedish troops.
dlga_oim_potop_zahvat_shved_sold_1:close_window|I shall not take no for an answer. Return to me with the prisoner.
dlga_oim_zagloba_auto_help:oim_potop_help_king_zagloba|If you want to make your way in life, and help the Polish Commonwealth not only by good words, but also by bold deeds, then you must first obtain the king's trust. -- And that is no easy task, believe you me!
dlga_oim_potop_help_king_zagloba:close_window|I shall try.
dlga_potop_deliver_swedish_troops:potop_deliver_swedish_troops_1|Sire, I have the captive Swede. These northerners are not so invincible as one hears.
dlga_potop_deliver_swedish_troops_1:potop_deliver_swedish_troops_positive|Good. You shall be rewarded. Alas, the Swedes have over-run both our capitals, old Krakov and Warsaw. But our faithful regiments shall fight until the last drop of blood has been spilt.
dlga_potop_deliver_swedish_troops_positive:close_window|Oh yes, I almost forgot -- you will receive your reward after we interrogate the Swede. For now, you are dismissed.
dlga_potop_deliver_swedish_troops_1:potop_deliver_swedish_troops_2|So, where is the Swede?
dlga_potop_deliver_swedish_troops_2:lord_pretalk|He fled, Sire. Next time he shall not escape!
dlga_potop_deliver_swedish_troops_reward:potop_deliver_swedish_troops_reward_1|The Swede is strong in his heresy. Our best interrogators have done their best, but he mumbles only the words "forstar inte".
dlga_potop_deliver_swedish_troops_reward_1:lord_pretalk|Hmm, that seems like the words "I do not understand" in their language. Perhaps you should call in an interpreter...
dlga_potop_deliver_swedish_troops_reward:oim_potop_defend_church_start|Good, we have turned the Protestant heretic to Catholicism at last...
dlga_oim_potop_defend_church_start:oim_potop_defend_church_start_1|I have a new task for you. The captive Swede told us that the king of Sweden has sent a powerful force to Chenstokhova, disguised as bandits. Our Yasnogorskiy monastery is in Chenstokhova, and the Swedes plan to ransack the place, and desecrate a sacred relic. 
dlga_oim_potop_defend_church_start_1:oim_potop_defend_church_start_2|What relic?
dlga_oim_potop_defend_church_start_2:oim_potop_defend_church_start_3|The Yasnogorskiy monastery is home to the icon of Chenstokhova Theotokos, the patroness of Poland.
dlga_oim_potop_defend_church_start_3:oim_potop_defend_church_start_4|Why would they ravage Chenstokhova?
dlga_oim_potop_defend_church_start_4:oim_potop_defend_church_start_5|The Swedes are Lutherans. They care more for the treasures of the monastery... But such a robbery would completely crush the morale of our Catholics and Orthodox Poles alike.
dlga_oim_potop_defend_church_start_5:oim_potop_defend_church_start_6|I see. What am I to do?
dlga_oim_potop_defend_church_start_6:oim_potop_defend_church_start_7|Drive these bandits out of Chenstokhova and save our relic. We shall reward you most generously.
dlga_oim_potop_defend_church_start_7:lord_pretalk|To save such a relic is a point of honor. I shall set out at once.
dlga_oim_potop_defend_church:oim_potop_defend_church_1|Hey there! Stop this plundering at once and leave this place while you still can.
dlga_oim_potop_defend_church_1:oim_potop_defend_church_2|We ares the forest bandites. Minde yor ways, mess not. Me men will ploonder ze damnet monaster, you cannot stop zem!
dlga_oim_potop_defend_church_2:oim_potop_defend_church_3|You forest bandits carry Swedish rapiers and muskets. I am here at the behest of the Polish king. Lay down your weapons or we shall open fire!
dlga_oim_potop_defend_church_3:close_window|Reiter! Attack!
dlga_potop_defend_monastery_done:oim_potop_defend_church_1_1|Chenstokhova is saved, Your Majesty. My men have defeated the foe.
dlga_oim_potop_defend_church_1_1:oim_potop_otbai_warshaw|What a marvelous feat of arms you have accomplished! Upon learning of the miraculous salvation of the Yasnogorskiy monastery, the gentry have regained their spirit, and have sworn that they will fight for the Polish crown even unto their last drop of blood.
dlga_potop_defend_monastery_done_failed:oim_potop_defend_church_1|{Sire/Madam}, the Swedes could not be stopped. The Yasnogorskiy monastery has been ravaged.
dlga_oim_potop_defend_church_1:close_window|This blow could not have come at a worse time. Now even a miracle cannot save the Polish Commonwealth. I shall have to abdicate the throne in order to stop the bloodshed. Go now, {playername}.
dlga_oim_potop_otbai_warshaw:oim_potop_otbai_warshaw_1|After our victory at Chenstokhova, our generals have grown fierce and battle-hungry. I shall grant you a patent, that you may gather as many of our Hetmans, Colonels and warlords as you can, and drive every last one of those fiends from our great city of Warsaw!
dlga_oim_potop_otbai_warshaw_1:oim_potop_otbai_warshaw_2|I am grateful for your trust, Your Majesty!
dlga_oim_potop_otbai_warshaw_2:close_window|Warsaw shall be ours!
dlga_oim_potop_follow_me:oim_potop_follow_me_1|Look here upon the King's patent. Gather under my banners, and we shall banish the Swedes from these lands, and regain the former glory of the Polish Commonwealth.
dlga_oim_potop_follow_me_1:lord_pretalk|Warring against invaders to our lands is sacred work indeed. But ever since the dawn of time, our troops have been led by weathered, illustrious warlords. I care not for your royal papers. I shall fight on my own.
dlga_oim_potop_follow_me_1:lord_pretalk.1|It is high time it is to show these Swedes who are the true masters of Poland. Lead us, and may we bring death to our enemies!
dlga_oim_potop_follow_me_1:lord_pretalk.2|I fear I have too many other responsibilities right now.
dlga_oim_potop_end_quest_warshaw:oim_potop_vasal_dlg|You have done the impossible. For that, I bestow upon you with the title of warlord of Warsaw. Kneel before me and repeat these words: "In accepting these lands, I swear an oath to the crown of the Polish Commonwealth, and swear by Lord Jesus Christ and Virgin Mary..." 
dlga_oim_potop_vasal_dlg:oim_potop_vasal_dlg_1|In accepting these lands, I swear an oath to the crown of the Polish Commonwealth, and swear by Lord Jesus Christ and Virgin Mary...
dlga_oim_potop_vasal_dlg_1:oim_potop_vasal_dlg_2|To profess the Catholic faith; to duly keep and guard the strongholds, towns, settlements, and roads; and to remain a faithful Christian, and loyal to you, the Polish king, and all your heirs.
dlga_oim_potop_vasal_dlg_2:oim_potop_vasal_dlg_3|To profess the Catholic faith; to duly keep and guard the strongholds, towns, settlements, and roads; and to remain a faithful Christian, and loyal to you, the Polish king, and all your heirs.
dlga_oim_potop_vasal_dlg_3:oim_potop_vasal_dlg_4|And by the same token, neither support nor serve, under this solemn oath, and under penalty of losing all lands, any other princes or commanders, or others of any blood, who shall take it to their heart to oppose the Polish Commonwealth.
dlga_oim_potop_vasal_dlg_4:oim_potop_vasal_dlg_5|And by the same token, neither support nor serve, under this solemn oath, and under penalty of losing all lands, any other princes or commanders, or others of any blood, who shall take it to their heart to oppose the Polish Commonwealth.
dlga_oim_potop_vasal_dlg_5:oim_potop_vasal_dlg_6|Before witnesses I give this solemn vow, and kiss the cross.
dlga_oim_potop_vasal_dlg_6:oim_potop_vasal_dlg_7|Before witnesses I give this solemn vow, and kiss the cross.
dlga_oim_potop_vasal_dlg_7:qst_oim_potop_capture_swedish_lord|Very well now, Colonel {playername}. Now you are a full member of the Polish gentry, with all the rights and duties a title of nobility entails.
dlga_qst_oim_potop_capture_swedish_lord:oim_potop_capture_swedish_lord_1|There is one more job I have for you. You must take captive and deliver to us a Swedish general. Let us show every man on this earth that the Swedes, too, can be made to bleed.
dlga_oim_potop_capture_swedish_lord_1:oim_potop_capture_swedish_lord_2|For the sake of the Polish Commonwealth, I am ready to risk my very life.
dlga_oim_potop_capture_swedish_lord_2:lord_pretalk|Ah, and remember -- you now have the authority to recruit the subjects of the Polish Commonwealth under your banner.
dlga_oim_potop_capture_lord:lord_pretalk|Marvelous! Let our chancellor make a royal deed, and send it into every province. Let every man know that we have taken whole regiments of Swedes captive. And the credit is yours!
dlga_oim_potop_capture_lord:close_window|And where is the Swede?
dlga_oim_potop_start_qst_shtirlic_dlg:oim_potop_shtirlic_start_dlg_1|Well, you are now a member of the Polish gentry -- and one whom I trust in particular. I have a very difficult task for you.
dlga_oim_potop_shtirlic_start_dlg_1:oim_potop_shtirlic_start_dlg_2|I am ready, Your Majesty. What must I do?
dlga_oim_potop_shtirlic_start_dlg_2:oim_potop_shtirlic_start_dlg_3|Our land is beset by foes that would tear it to pieces. In these times, any ally is invaluable. We must gain the support of the Crimean Khanate.
dlga_oim_potop_shtirlic_start_dlg_3:oim_potop_shtirlic_start_dlg_4|But the Khan himself is close friends with the Zaporozhian Hetman...
dlga_oim_potop_shtirlic_start_dlg_4:oim_potop_shtirlic_start_dlg_5|Indeed, that is the crux of the matter. You must find Mehmed Giray, and aid him in becoming Khan. Offer him all you can, that Islam Giray may be removed from power.
dlga_oim_potop_shtirlic_start_dlg_5:oim_potop_shtirlic_start_dlg_6|But I am of the Polish gentry, my {lord/lady}. If I should throw my weight behind a Tatar claimant, all our foes would know who is behind this.
dlga_oim_potop_shtirlic_start_dlg_6:oim_potop_shtirlic_start_dlg_7|That is why your mission is so difficult. You will have to leave our service, and act at your own risk.
dlga_oim_potop_shtirlic_start_dlg_7:oim_potop_shtirlic_start_dlg_8|And what of the reward for such an impossible command?
dlga_oim_potop_shtirlic_start_dlg_8:oim_potop_shtirlic_start_dlg_9|I grieve to hear even a patriot such as yourself thinking of greed in this year of hardships. But yes, I promise a worthwhile reward, and royal support in the election of the new Marshal. Alas, even the king is not all-powerful.
dlga_oim_potop_shtirlic_start_dlg_9:close_window|Very well, I will accomplish this deed.
dlga_oim_zagloba_help_answer:oim_potop_shtirlic_zagloba_help_dlg|Colonel Zagloba, the king's orders are more difficult than ever... He has ordered me to leave service and desert to the Tatars. There I am to throw my weight behind Mehmed Giray, that he may become Khan.
dlga_oim_potop_shtirlic_zagloba_help_dlg:oim_potop_shtirlic_zagloba_help_dlg_1|Ha ha, our great king is truly a wise man! This task is certainly no easy matter, but fear not: old Zagloba will be with you 'til the heart stops pounding and the blood stills in my veins!
dlga_oim_potop_shtirlic_zagloba_help_dlg_1:oim_potop_shtirlic_zagloba_help_dlg_2|What say you then, how shall we begin?
dlga_oim_potop_shtirlic_zagloba_help_dlg_2:member_chat|Start from the beginning, as they say. Go to the king, and publicly announce that you are leaving the service.
dlga_oim_zagloba_help_answer:oim_potop_shtirlic_zagloba_find_khan|Well, Colonel Zagloba, now I am once again a freelance soldier, with neither kin nor home. Now how shall we go about finding this Mehmed Giray?
dlga_oim_potop_shtirlic_zagloba_find_khan:member_chat|Who other the old Zagloba could help you now? As you may know, I suffered for many years in the captivity of the Tatars! Nevertheless, finding the claimant to the Khan's throne will be no easy task. Let us pass through their towns, and inquire at the pubs. Perhaps something will turn up.
